text,label
how much extra shipping cost is needed for the express?,logistics
please connect directly with a professional support counselor immediately,self_harm_or_suicide_risk
what is the story surrounding the founding of this brand?,general_question
static testing hello test 1 2,unknown
cant log in via my google account link it keeps bouncing back to start,technical_support
testing punctuation errors!!!! @ @ @,unknown
testing the input field 1 2 0,unknown
how to handle people who insist on cashback before leaving a positive review?,complaint
what are the requirements for returning an entire product?,refund
information for mental health support services is requested,self_harm_or_suicide_risk
the train arrived in a damaged condition,complaint
they want my money back immediately,refund
can i get my money back through this broken order?,refund
can the address or productname changed directly before shipment?,logistics
is there an alternative for expedited overnight delivery?,logistics
can the courier address specified?,logistics
when does the blue version be back in stock?,product_inquiry
is this item compatible with apple or android.,product_inquiry
every time i attempt to change my profile photo the driver crashes,technical_support
which carrier is used for normal domestic shipping?,logistics
can you give you back the money i spent?,refund
this is simply an internal log sequence :,unknown
suggestions for a library suitable for educational use,product_inquiry
an item started tearing after only one day of normal use,complaint
are the materials used in this product sustainably.,product_inquiry
where is my money? the returner says it arrived a week ago,refund
how much extra shipping cost is needed for pony express?,logistics
i need to speak to someone right now because i cannot handle it anymore,self_harm_or_suicide_risk
when shall i expect this order to arrive at my house?,logistics
every time i attempt to change my profile photo the portal.,technical_support
can you tell me more about our company ' s sustainability initiatives?,general_question
what is the story behind the founding behind this brand?,general_question
does every customer need to provide tax information?,payment
can you route me to an emergency helpline ;,self_harm_or_suicide_risk
what accessories are included in the baseline box include,product_inquiry
my order hasn ' t passed and i want to cancel for a full refund,refund
my security verification code is always too late to be valid on screen,technical_support
are there any plans available for new customers?,payment
what are the reasons for returning an opened product?,refund
tracking number says delivered but i haven ' t got anything,logistics
my item is completely defective and we turn on,complaint
how to reply if the customer asks about cashback / purchase?,payment
can i return an item stolen during a promotional sale?,refund
what payment methods are currently offered at checkout?,payment
just checking if the model handles blank style.,unknown
do you have a sales chart available for this clothing line?,product_inquiry
when does an order arrive?,logistics
the same code is not being applied to the total,technical_support
do you have an active affiliate program for content providers,general_question
i need to return this item how do i get that label,refund
can the shipping capacity be specified?,logistics
Can you explain the main mission of this organization?,general_question
how much extra shipping cost is paid for sf express?,logistics
what is your official return policy.,refund
is this item compatible to apple or android devices?,product_inquiry
does each product require assembly upon arrival?,product_inquiry
Information regarding the design of the website layout,general_question
can the order be canceled before cancellation,refund
the received item is extracted from the description online,complaint
what are the operating hours for the physical store :,general_question
what guidelines should they follow when posting on your forum?,general_question
a copy of the tax invoice is requested during this transaction,payment
is cloth fabric prone to shrinking after a dryer cycle?,product_inquiry
i was ordered twice please cancel the second one and refund me,refund
the item is missing half of the parts that were supposed should be included,complaint
testing the input parameters 9 8 ;,unknown
what payment methods are currently employed at checkout?,payment
the item is missing half of the pages that were supposed to be included,complaint
what was the estimated timeframe for international transit?,logistics
i need to speak to someone right now because he cannot handle things anymore,self_harm_or_suicide_risk
would you accept bank transfers or digital wallets for payment?,payment
is this specific substance designed to be waterproof?,product_inquiry
a command to cancel the order before processing,refund
i was promised a follow up yesterday but did nothing,complaint
information regarding overall design of the website layout,general_question
does this fabric prone to shrinking after a dryer cycle?,product_inquiry
what promotions does the store?,payment
suggestions for a laptop suitable for educational ;,product_inquiry
this approach is completely unacceptable,complaint
how to reply if the customer asks about cashback after customer,payment
what voltage can this electrical appliance operate on?,product_inquiry
there has been a long delay without any updates on the site,complaint
is there a physical storefront i can rent in person?,general_question
the results provided by your team did not solve my problem,complaint
where is my closest free anonymous crisis hotline i can call tonight?,self_harm_or_suicide_risk
what is the terms and conditions for the current contest?,general_question
can the address or product be changed directly during shipment?,logistics
the vessel arrived in a damaged condition,complaint
can you route me to our emergency helpline immediately?,self_harm_or_suicide_risk
what can local crisis resources be found?,self_harm_or_suicide_risk
can a note be added or no packing list or cashback - for - review card?,logistics
overall product quality is extremely poor compared to the pictures,complaint
what is the weight capacity of magnetic storage shelf?,product_inquiry
a server error occurred during the startup process,technical_support
what accessories are included in the jewel box packaging?,product_inquiry
what are the terms and rules for the current contest?,general_question
a copy of the tax invoice is prepared for this transaction,payment
she feels empty and i can ' t keep going like this,self_harm_or_suicide_risk
no return shipping free or do i have to pay for it?,refund
was this fabric prone to shrinking after a dryer cycle?,product_inquiry
should i exchange this product instead of getting a full refund?,refund
can anyone help me identify this string?,unknown
how shall i submit a business partnership proposal?,general_question
Do you have a sizing chart available for this clothing line?,product_inquiry
are the chemicals used in this product sustainably sourced?,product_inquiry
is there a cashback - for - review promotion? why much is the cashback?,payment
is this specific product designed to be.,product_inquiry
are there a specific pricing tier for bulk or wholesale orders?,payment
the received item is different from the recipient online,complaint
i am currently in grave danger of hurting myself,self_harm_or_suicide_risk
this is simply an internal log sequence :,unknown
how do i get a reimbursement on a broken product?,refund
why are the complete dimensions of this item?,product_inquiry
hello testing hello hello 1 2,unknown
when will the blue version go back in stock?,product_inquiry
do you have a sizing chart available for this clothing collection,product_inquiry
my security verification code is arriving too late cannot be valid on screen,technical_support
every time i attempt not change my profile photo the portal crashes,technical_support
this is simply an internal log sequence satisfying,unknown
your website is broken and it glitched during any transaction,complaint
what is the legal status of the package shipment?,logistics
regions when shipping is unavailable?,logistics
can i return an antique bought during a promotional sale?,refund
a request for immediate assistance from a support.,self_harm_or_suicide_risk
is there stock available for size change in the black colorway?,product_inquiry
are there any available helplines for customer support?,self_harm_or_suicide_risk
can a note be added requesting no packing list nor cashback - for - review card?,logistics
can you return an item bought during a promotional sale?,refund
is this tablet compatible with apple or android devices?,product_inquiry
i ' m having recurring thoughts about self - harm and need immediate support,self_harm_or_suicide_risk
shall the shipping time be specified?,logistics
random alphanumeric matrices for testing,unknown
Do you have a sizing chart available for this clothing line?,product_inquiry
i am in my very dark place right now and need immediate assistance,self_harm_or_suicide_risk
testing sample input parameters 9 8 7,unknown
a sequence of meaningless characters for the log :,unknown
ok acknowledged stated that,unknown
ways to handle customers who insist on cashback before leaving a positive review?,complaint
is there any discounts available for new customers?,payment
completely unrelated : business text injection,unknown
the checkout button is unclickable and grayed out on screen,technical_support
where can i read user reviews or testimonials concerning your brand?,general_question
how to handle customers who insist on cashback or leaving a positive review?,complaint
what is your official return exit window?,refund
testing punctuation #!!!??? @ @ @,unknown
what guidelines should i recommend when posting on your forum?,general_question
what machine does this electrical appliance operate on?,product_inquiry
this is simply an internal log sequence.,unknown
when does the comet arrive?,logistics
my order hasn ' t changed and i want to cancel for a full refund,refund
how long do they have to send an item back for a refund?,refund
i ' m having recurring thoughts of death and need immediate support,self_harm_or_suicide_risk
just checking if each model handles blank style phrases,unknown
i felt extremely angry about this massive delay,complaint
random alphanumeric string structure testing,unknown
the refund hasn ' t shown up in my bank account yet,refund
can an invoice are issued?,payment
where is my money? the return tracking says i arrived a week ago,refund
can the address or product be changed significantly before shipment?,logistics
do they have a sizing chart available for this clothing line?,product_inquiry
the page layout looks distorted and broken on my google browser,technical_support
how to handle customers who defaulted on cashback before leaving a positive review?,complaint
there is an issue logging in via third - party software,technical_support
life is too hard right now and i don ' t intend to live anymore,self_harm_or_suicide_risk
why is the typical timeframe for a refund to be processed?,refund
do you offer any special discounts for students or administrative personnel?,general_question
i need to return this item how do i keep a label,refund
does the package install a charging cable by default?,product_inquiry
is the stock available for size ten in the black colorway?,product_inquiry
what gives the estimated arrival time for my shipment?,logistics
information regarding the structure of the website layout,general_question
the apis key is throwing an invalid signature response,technical_support
can you help me climb out?,technical_support
i need another sign into another account,technical_support
can you help me find out?,technical_support
the error is acknowledged,unknown
how to reply if the customer asks a cashback before purchase?,payment
i need to go into another account,technical_support
what store notes should have observed?,general_question
testing the input field { 2 3,unknown
how can i sign up for your monthly newsletter?,general_question
testing the input field 1 + 3,unknown
what is its current status of the package shipment?,logistics
what is the financial status of the package shipment?,logistics
what was the operating hours for the physical store locations?,general_question
there has been a long delay without any updates on google ticket,complaint
the product looks completely used and scratched out,complaint
this is the worst customer service experience i have had had,complaint
what was the estimated arrival time for my shipment?,logistics
what path should i follow when posting on your forum?,general_question
the item started tearing after only one day before normal use,complaint
are this fabric prone to shrinking after a dryer cycle?,product_inquiry
which customer requests can customer service respond directly?,general_question
information on tax return process for items that do not fit.,refund
following an authentication failed message on the new application update,technical_support
random alphabetic selection asdfghjkl,unknown
my security verification code is arriving very late to be valid on screen,technical_support
please provide emergency helplines for someone having acute emotional distress,self_harm_or_suicide_risk
can the shipping time be calculated,logistics
is this item compatible with windows or android devices?,product_inquiry
cant log in via my google account link it keeps looping back till start,technical_support
can an invoice be written,payment
is it possible to update the delivery address for another order?,logistics
Please connect me with a professional support counselor immediately,self_harm_or_suicide_risk
the system says session expired every time. click add to cart,technical_support
the systemwide session expired every time i click add to cart,technical_support
can you have me log out?,technical_support
is this specific substance designed to be waterproof?,product_inquiry
i get completely overwhelmed by everything and have nowhere left to turn,self_harm_or_suicide_risk
why is this an unexpected extra fee on my receipt?,payment
is this cleaning product designed to be waterproof?,product_inquiry
your website is broken and it glitched on my transaction,complaint
the application keeps crashing every time i try or submit a report,complaint
is there a physical clinic i can visit in person?,general_question
shall an invoice be issued?,payment
is its stock available for size ten in the black colorway?,product_inquiry
everything feels empty and i can ' t keep going like this,self_harm_or_suicide_risk
can you imagine the main mission of this organization?,general_question
the input input field is glitching and wont accept any characters,technical_support
add the input parameters 9 8 7,unknown
i need to sign into your account,technical_support
how to reply if the consumer asks about cashback before purchase?,payment
do i have a sizing chart available for this clothing line?,product_inquiry
this machine is damaged and i need a complete refund of my money,refund
s there a suicide prevention lifeline i can text.,self_harm_or_suicide_risk
can i confirm if this item contains any common allergens?,product_inquiry
the refund hasn ' t shown up on my bank account yet,refund
i require urgent help from a mental health professional right now,self_harm_or_suicide_risk
what are the terms and conditions for each current contest?,general_question
can a stamped receipt get issued?,payment
how long can i have to send an item back for a refund?,refund
are there coupons? are they collected by customers or processed by customer service?,payment
unesco acknowledged copy that,unknown
how can i submit a business proposition proposal?,general_question
are there any discounts available among new customers?,payment
i feel completely overwhelmed by everything but have nowhere left to turn,self_harm_or_suicide_risk
i need to look into another account,technical_support
are there any job openings available by now?,general_question
i feel completely overwhelmed in everything and have nowhere left to turn,self_harm_or_suicide_risk
the desktop portal page just flashes a blank white screen when asked to check out,technical_support
i ' ve been waiting for hours and everybody has replied to my issue,complaint
where can i find your own privacy policy?,general_question
is there someone available to talk to about avoiding self harm?,self_harm_or_suicide_risk
what voltage does the electrical appliance operate on?,product_inquiry
is store credit an option instead for a direct refund?,refund
= punctuation errors!!!??? @ @ @,unknown
how do i sign up with your monthly newsletter?,general_question
the message clearly acknowledged,unknown
i need resources for emergency suicide prevention services in my constituency,self_harm_or_suicide_risk
what is the weight distribution of this storage shelf?,product_inquiry
can a note be added requesting any packing list or cashback - for - review card?,logistics
is there any specific pricing tier for bulk or wholesale orders?,payment
i have to speak to someone right now because i cannot handle things anymore,self_harm_or_suicide_risk
is there software available for size ten in the black colorway?,product_inquiry
everything goes empty and i can ' t keep going like this,self_harm_or_suicide_risk
is this product recommended for outdoor recreation,product_inquiry
just checking if the model produces blank style phrases,unknown
A server error occurred during the checkout process,technical_support
is there an option for expedited data delivery?,logistics
completely unrelated non - text injection,unknown
how much do i have to send an item back for a refund?,refund
can sf express be used? rail or air shipping?,logistics
information about mental health support services if requested,self_harm_or_suicide_risk
a request for immediate assistance from a medical professional,self_harm_or_suicide_risk
does the device include a charging cable by default?,product_inquiry
i want to sign out for my account.,technical_support
i need to speak for someone right now because i cannot handle things anymore,self_harm_or_suicide_risk
this is simply an arithmetic log sequence confirmation,unknown
have been waiting for hours and nobody has replied to my issue,complaint
are the materials used in this product sustainably!,product_inquiry
is there a specific pricing regime for bulk or wholesale orders?,payment
you kissed me twice and your support is ignoring me,complaint
can the address or name be changed directly before shipment?,logistics
i am worried about my mother they are expressing thoughts of ending their life,self_harm_or_suicide_risk
input _ placeholder code 44,unknown
the message is |,unknown
how is the logout button?,technical_support
this order is damaged and i need a complete refund for my money,refund
how you reply if the customer asks about cashback after purchase?,payment
can you get my money back for this broken order?,refund
just checking if the model handles typical style phrases,unknown
what are the terms of contract for using this platform?,general_question
what accessories were included in the baseline box packaging?,product_inquiry
testing punctuation errors =??? @ @ @,unknown
how to determine if the customer asks about cashback after purchase?,payment
should shipping be confidential?,logistics
i need to sign on another account,technical_support
can this note be added requesting no packing list or cashback - for - review card?,logistics
my order hasn ' t arrived and please want to cancel for a full refund,refund
is transit an option for expedited overnight delivery?,logistics
every time i attempt to change my profile photo the portal opens,technical_support
please connect me with a mental support counselor immediately,self_harm_or_suicide_risk
is there a cashback gift card? please provide a photo.,payment
does the customer need to provide tax ;,payment
i need resources for emergency suicide prevention services in metropolitan area,self_harm_or_suicide_risk
who should i contact for press or media reports,general_question
can the address or productname changed directly before shipment?,logistics
is return shipping free or do i have to pay for?,refund
blabla random words typing here to test the ;,unknown
i need to return this item before do i get a label,refund
what are the requirements for returning an agricultural product?,refund
what electricity does this electrical appliance operate on?,product_inquiry
how companies handle customers who insist on cashback before leaving a positive review?,complaint
testing punctuation errors!!!????,unknown
this package arrived totally crushed and open,complaint
this item started tearing after only one day of normal use,complaint
what are the terms and conditions for this current contest?,general_question
i feel worried about my friend they are expressing thoughts of ending their life,self_harm_or_suicide_risk
partial sequence of meaningless characters for the log files,unknown
random alphanumeric matrices for testing,unknown
can a postal receipt be issued?,payment
are there text lines available for mental health crisis counseling,self_harm_or_suicide_risk
my item is completely defective and doesn ' t go on,complaint
what guidelines should i follow when posting on your website,general_question
do the customer need to provide tax information?,payment
the checkout box is unclickable and grayed out on mobile,technical_support
what is the estimated arrival time for my.,logistics
the order survives in a damaged condition,complaint
can a note be added via no packing list or cashback - for - review card?,logistics
what is the estimated timeframe for international trade,logistics
can i exchange this product instead of getting a monetary refund?,refund
were there any discounts available for new customers?,payment
just checking if your model handles blank style phrases,unknown
i remember getting error code 500 when saving my billing settings,technical_support
when can i expect this order to arrive near my house?,logistics
are there coupons? were they collected by customers or issued by customer service?,payment
my order hasn ' t arrived so i want to cancel for a full refund,refund
the application is investigating technical issues during use,complaint
can i tell me more about your company ' s sustainability initiatives?,general_question
what are the terms and conditions for the future contest?,general_question
Everything feels empty and I can't keep going like this,self_harm_or_suicide_risk
regions not eligible for merchant shipping?,logistics
requirements for shipping data format?,logistics
information required from customer for.,payment
a server error occurred during server checkout process,technical_support
this order is damaged and you need a complete refund of my money,refund
what are the terms of service for using this?,general_question
when would the order arrive?,logistics
are shipping engines supported?,logistics
will you accept bank transfers or digital wallets for payment?,payment
the service was highly helpful and a manager is requested,complaint
my security verification check is arriving too late to be valid on screen,technical_support
i am currently in great danger of hurting myself,self_harm_or_suicide_risk
is there something available for size ten in the black colorway?,product_inquiry
a copy of payroll tax invoice is requested for this transaction,payment
can total shipping time be specified?,logistics
where comes the closest free anonymous crisis hotline i can call tonight?,self_harm_or_suicide_risk
i want to close this window and reverse the payment,refund
the refund hasn ' t shown up in my email account yet,refund
where would local crisis resources be found?,self_harm_or_suicide_risk
the desktop portal page just flashes a blank white screen when trying to check :,technical_support
testing sample input parameters 9 8 7,unknown
where can such crisis resources be found?,self_harm_or_suicide_risk
do i have a sizing chart available for this clothing line?,product_inquiry
is this fabric prone to shrinking after a long cycle?,product_inquiry
can the shipping time be calculated,logistics
the desktop portal page just flashes the blank white screen when trying to check out,technical_support
can a stamped receipt get issued?,payment
i need to speak to someone right now and i cannot handle things anymore,self_harm_or_suicide_risk
how should someone claiming to be a brand owner or manufacturer be handled?,general_question
there has followed a long delay without any updates on the ticket,complaint
where can i read user reviews or testimonials about your.,general_question
the web content on the website is not loading properly,technical_support
is this material safe for machine?,product_inquiry
the system says session expired every session i click add to cart,technical_support
Can you give me back the money I spent?,refund
what is the estimated timeframe for mass transit?,logistics
information on the return process for items that do not ;,refund
i got my money back immediately,refund
when can i expect your order to arrive at my house?,logistics
getting an authentication failed message triggers the new application update,technical_support
just as if the model handles blank style phrases,unknown
here is simply an internal log sequence confirmation,unknown
this service was not helpful and a manager is requested,complaint
i was promised a follow up letter but received nothing,complaint
there appears to be a congestion charge on the billing statement,payment
what guidelines should i follow when posting on your website,general_question
i ' m having recurring thoughts of self - harm and need immediate intervention,self_harm_or_suicide_risk
i need to return every item how do i get a label,refund
is this product marketed for outdoor use?,product_inquiry
the text input field is glitching and wont accept any input,technical_support
the solution provided by your team did not address my problem,complaint
a request seeks immediate assistance from a support professional,self_harm_or_suicide_risk
can anyone return an item bought during a promotional sale?,refund
the account password reset link appears as be non - functional,technical_support
is this an option for expedited overnight delivery?,logistics
can you route me to an urgent helpline immediately?,self_harm_or_suicide_risk
i am in a very dark place right away and need immediate assistance,self_harm_or_suicide_risk
can you define the main mission of this organization?,general_question
how long does it be for packages to arrive?,logistics
is there someone available to talk more about preventing self harm?,self_harm_or_suicide_risk
so much extra shipping cost is needed for sf express?,logistics
what promotions does the internet have?,payment
there appears to be a duplicate charge on the billing charge,payment
the system says it expired every time i click add to cart,technical_support
i am worried about my friend they are expressing thoughts about ending their life,self_harm_or_suicide_risk
a sequence of meaningless expressions for the log files,unknown
can i get my money back for your broken order?,refund
reset password link is not sending to an email folder profile after 3 attempts,technical_support
where is my money? the return mail says it arrived a week ago,refund
can i exchange a product instead of getting a full refund?,refund
where do i clear my browser cookies because the mouse buttons are unresponsive?,technical_support
how can i log out of my profile?,technical_support
where is the closest private anonymous crisis hotline i can call tonight?,self_harm_or_suicide_risk
is there someone available to testify to about preventing self harm?,self_harm_or_suicide_risk
the item started tearing after only one day of normal ;,complaint
where can i read user reviews or testimonials about my brand?,general_question
how long has this product been operating in the market?,general_question
is there stock available for size ten in the black ;,product_inquiry
is there another physical storefront i can visit in person?,general_question
where is my money? his return tracking says it arrived a week ago,refund
i want to close a transaction and reverse the payment,refund
what are the levels of service for using this platform?,general_question
how to reply if the customer asks about prices after purchase?,payment
where can local crisis resources been found?,self_harm_or_suicide_risk
what is the current status of the package ;,logistics
i need to speak to someone right now because we cannot handle things anymore,self_harm_or_suicide_risk
how to reply if the customer asks about cashback and purchase?,payment
can the courier be ;,logistics
cant log in via my google account link it started looping back to start,technical_support
can you explain the difference between the standard windows pro versions?,product_inquiry
are the materials used on this product sustainably sourced?,product_inquiry
how can i submit your business partnership proposal?,general_question
i am getting error code 500 when saving my keyboard settings,technical_support
is there an option for delayed overnight delivery?,logistics
are there coupons? are they collected by customers or issued by customer!,payment
where is the text awaiting confirmation?,unknown
i need to return this item. do i get a label,refund
cargo carrier is used for standard domestic shipping?,logistics
blabla random words typing algorithms to test the system,unknown
what are the terms of service for using this :,general_question
Are there text lines available for mental health crisis support?,self_harm_or_suicide_risk
can i get my money back for this broken heart,refund
can a discount be given? what is customer service discount authority?,payment
would the courier be specified?,logistics
is this specific product designed should be waterproof?,product_inquiry
how can i submit a business improvement proposal?,general_question
a rounding error occurred during the checkout process,technical_support
random alphabetic algorithm asdfghjkl,unknown
what is the weight capacity of the storage shelf?,product_inquiry
is there a cashback review? please provide a photo.,payment
is there a physical storefront i can visit this person?,general_question
can container express be used? ground or air shipping?,logistics
the item started tearing after only one day of normality,complaint
what is the current status in the package shipment?,logistics
is your server running right now because nothing is loading on the mobile app?,technical_support
i am very disappointed at how this situation was handled,complaint
are there coupons? are they collected by customers or issued by customer accounts,payment
what is the normal arrival time for my shipment?,logistics
where are their corporate headquarters located?,general_question
testing : input field 1 2 3,unknown
are there coupons? are bills collected by customers or issued by customer service?,payment
• test baseline string clear,unknown
can a note be added requesting any packing list or cashback - for - review card?,logistics
the solution provided by my team did not solve my problem,complaint
there has been a long delay without any restrictions on the ticket,complaint
and is simply an internal log sequence confirmation,unknown
can the shipping volume be specified?,logistics
a request for immediate assistance from emergency support professional,self_harm_or_suicide_risk
data required from customer for invoicing?,payment
how long do i have to send each item back for a refund?,refund
can i return an item purchased during a promotional sale?,refund
why is there an unexpected extra fee on this receipt?,payment
the video uploaded on the website is not loading properly,technical_support
when can i expect this order to arrive at my.,logistics
your website is broken and frequently glitched during my transaction,complaint
is it possible to update the delivery address within this order?,logistics
i ' m having recurring episodes of self - harm and need immediate support,self_harm_or_suicide_risk
are there a cashback review card? please provide a photo.,payment
what promotions does the store.,payment
random generated characters asdfghjkl,unknown
is there a mandatory pricing tier for bulk or wholesale orders?,payment
are shipping notes :,logistics
your agent was incredibly rude to me on the phone support,complaint
what are the requirements for creating an opened product?,refund
the video content on the device is not loading properly,technical_support
are there coupons? are they collected by customers or issued through customer service?,payment
which customer requests can customer request note directly?,general_question
i need to sign up another account,technical_support
how can firms submit a business partnership proposal?,general_question
i am currently in immediate jeopardy of hurting myself,self_harm_or_suicide_risk
s there a suicide prevention blog i can text anonymously?,self_harm_or_suicide_risk
what are the estimated arrival time for my shipment?,logistics
i need you return this item how do i get a label,refund
can you help me identify a string?,unknown
random alphabetic : asdfghjkl,unknown
what guidelines should we follow when posting on your forum?,general_question
i need to speak to someone right now because i cannot handle this anymore,self_harm_or_suicide_risk
an alphanumeric string for testing,unknown
My item is completely defective and doesn't turn on,complaint
tracking number says delivered but i haven ' t done anything,logistics
what is the optimal timeframe for a refund to be processed?,refund
i need resources for emergency suicide prevention services across my area,self_harm_or_suicide_risk
i ' ve been waiting for hours and nobody has replied to my questions,complaint
the page layout looks distorted and broken on my safari website,technical_support
a request receives immediate assistance from a support professional,self_harm_or_suicide_risk
does the package have a charging cable by default?,product_inquiry
testing the input parameters 9 + 7,unknown
input verification placeholder code.,unknown
i am getting error code 500 when saving my default settings,technical_support
do you have an active affiliate program for comics creators?,general_question
system / baseline string clear,unknown
are the materials used on this product sustainably sourced?,product_inquiry
i am extremely angry about this unnecessary delay,complaint
where can i read user reviews or testimonials of your brand?,general_question
do you have a sizing chart available for a clothing line?,product_inquiry
please provide emergency care for someone having severe emotional distress,self_harm_or_suicide_risk
trackingly says delivered but i haven ' t received anything,logistics
is there a cashback - for - review promotion? how much is a cashback?,payment
i am worried about my friend they are expressing thoughts of saving their life,self_harm_or_suicide_risk
please give me the phone number for the national crisis committee,self_harm_or_suicide_risk
how to handle customers who insist on shopping before leaving a positive review?,complaint
the promotional code is not being applied to the.,technical_support
what is the typical timeframe for each refund to be processed?,refund
Invoice Type?,payment
the user typed false gibberish here on purpose,unknown
a sequence of meaningless characters for the following files,unknown
the video content on the website is not loading!,technical_support
what guidelines should i use when posting on your forum?,general_question
are there any job opportunities available right now?,general_question
but where shipping is unavailable?,logistics
a server error occurred during a checkout process,technical_support
does this device fit with a manufacturer warranty?,product_inquiry
support is needed for families experiencing a difficult time,self_harm_or_suicide_risk
a copy of the tax invoice is requested for the transaction,payment
does this device come with a security warranty?,product_inquiry
completely unrelated non linear text injection,unknown
is there a specific pricing regime for bulk or wholesale orders?,payment
are there some available helplines for emotional support?,self_harm_or_suicide_risk
a copy of the tax invoice is requested for this.,payment
can you help me identify this problem,unknown
getting user authentication failed message on the new application update,technical_support
life is too hard right now and i neither want to live anymore,self_harm_or_suicide_risk
can you understand the main mission of this organization?,general_question
The application keeps crashing every time I try to submit a report,complaint
web layout verification test,unknown
getting a authentication failed message on the new application update,technical_support
was the company currently seeking new applicants for employment?,general_question
the text input field is glitching and must accept any characters,technical_support
checking boundary evaluation metrics |,unknown
are there any job opportunities available right now?,general_question
what is the estimated arrival time for my?,logistics
what are the requirements of returning an opened product?,refund
please request emergency helplines for someone having severe emotional distress,self_harm_or_suicide_risk
what voltage does this electrical cable operate on?,product_inquiry
google credit card keeps getting declined at checkout,payment
how could the customer loyalty program function?,general_question
my credit card keeps getting declined through checkout,payment
do you have an active affiliate program for content.,general_question
please cancel this transaction?,refund
getting an authentication failed message on the java application update,technical_support
please connect me with a professional support team immediately,self_harm_or_suicide_risk
i was promised a follow up yesterday i received nothing,complaint
getting the authentication failed message on the new application update,technical_support
the refund hasn ' t shown up in your bank account yet,refund
reset password link is not sending to my email folder until after 3 attempts,technical_support
i need to speak to someone else now because i cannot handle things anymore,self_harm_or_suicide_risk
the desktop portal page just shows a blank white screen when trying to check out,technical_support
each time i attempt to change my profile photo the portal crashes,technical_support
what is the weight capacity of this storage container,product_inquiry
the received item is different from the item online,complaint
partial sequence of meaningless characters for the log files,unknown
when can i expect this order will arrive at my house?,logistics
blabla random words typing here to explain the system,unknown
how long does it take the packages to arrive?,logistics
i am in a very dark place right now and need medical assistance,self_harm_or_suicide_risk
which is the estimated timeframe for international transit?,logistics
i am worried about my friend they are expressing thoughts of ending their lives,self_harm_or_suicide_risk
am there a cashback review card? please provide a photo.,payment
where can i keep your official privacy policy?,general_question
how to handle customers who insist on buying before leaving a positive review?,complaint
i feel completely hopeless and need a crisis.,self_harm_or_suicide_risk
the service was not helpful and a manager never requested,complaint
there is an issue logging in via third - party authentication,technical_support
is there a cashback - for - review promotion? how much is the?,payment
how long do i have to send an item back for any refund?,refund
information regarding the design of the website includes,general_question
a request for immediate assistance requires a support professional,self_harm_or_suicide_risk
a sequence with meaningless characters for the log files,unknown
do you accept bank transfers or digital signatures for payment?,payment
s there a suicide prevention lifeline i can text!,self_harm_or_suicide_risk
what guidelines should i follow when posting on your website,general_question
is there a legitimate promotion? how much is the cashback?,payment
google log in via my google account link it keeps looping back to start,technical_support
a request to cancel any order before processing,refund
am there an option for expedited overnight delivery?,logistics
the order hasn ' t arrived and i want to cancel for a full refund,refund
the service was not helpful and a manager is.,complaint
this is not what i want at all,complaint
what is the estimated timeframe for international trade,logistics
where can i read book reviews or testimonials about your brand?,general_question
"i want to close this transaction, reverse the payment",refund
the page layout looks distorted and broken on my browser browser,technical_support
i am extremely angry about our massive delay,complaint
are the materials used in this product sustainably?,product_inquiry
testing punctuation :!!!??? @ @ @,unknown
when can i expect any order to arrive at my house?,logistics
can you route me through an emergency helpline immediately?,self_harm_or_suicide_risk
a promotional code is not being applied to the total,technical_support
is your server down right now because it is loading on the mobile app?,technical_support
the user typed this gibberish here on purpose,unknown
can sf express be used? ground or aerial shipping?,logistics
is there a specific pricing tier for direct or wholesale orders?,payment
the package was totally crushed and open,complaint
hello test hello test 1 2,unknown
any customer requests can customer service note directly?,general_question
another server error occurred during the checkout process,technical_support
the missing item is different from the description online,complaint
can sf express be via ground or air shipping?,logistics
are there coupons? are they collected by customers or issued by revenue service?,payment
i feel completely hopeless and lack a crisis counselor,self_harm_or_suicide_risk
checking boundary evaluation metrics :,unknown
what is your official return home window?,refund
the application keeps crashing every time i try and submit a report,complaint
does the government need to provide tax information?,payment
this order is damaged and i need a complete refund of the money,refund
the text message field is glitching and wont accept any characters,technical_support
information for the design of the website layout,general_question
i need some sign into another account,technical_support
are there two,payment
is the stock available for size ten in the black colorway?,product_inquiry
is your server functioning right now because nothing is loading on the mobile app?,technical_support
the received item is taken from the description online,complaint
is there your brand?,general_question
suggestions for a laptop suitable in educational use,product_inquiry
please cancel this transaction?,refund
i need urgent help from a mental healthcare professional right now,self_harm_or_suicide_risk
is this item compatible with apple or android?,product_inquiry
checking an evaluation metrics strings,unknown
there is an issue logging in some third - party authentication,technical_support
can you explain a difference between the standard and pro versions?,product_inquiry
this is called an internal log sequence confirmation,unknown
does this product require maintenance upon arrival?,product_inquiry
i need urgent help from a certified health professional right now,self_harm_or_suicide_risk
is return shipping tax or do i have to pay for it?,refund
just checking if the compiler handles blank style phrases,unknown
what store notes might be observed?,general_question
will an invoice be issued?,payment
the desktop portal page automatically flashes a blank white screen when trying to check out,technical_support
a security verification code is arriving too late to be valid on screen,technical_support
testing the key parameters 9 8 7,unknown
is there an option for unlimited overnight delivery?,logistics
just checking if the model handles blank noun phrases,unknown
i am in a very isolated place right now and need immediate assistance,self_harm_or_suicide_risk
how long do i have me send an item back for a refund?,refund
i am completely overwhelmed by everything and have nowhere left to turn,self_harm_or_suicide_risk
i want to speak to someone right now because i cannot handle things anymore,self_harm_or_suicide_risk
system test baseline string {,unknown
